"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006955","GO:0006955","immune response",119,0.649226424657738,2.75642822191438,1e-10,9.32925771988344e-09,6.74925892611409e-09,170,"tags=72%, list=33%, signal=63%","S100a8/Wfdc17/Lcn2/Lst1/Mpeg1/S100a9/Pirb/Ccr5/Trem2/Ptprc/Ccr2/Fcgr2b/H2-Eb1/H2-Ab1/C3ar1/C1qb/Fcer1g/H2-Aa/Lcp1/Cybb/Ptpn6/Csf3r/Myo1f/Mmp12/Cd74/Vav1/Ifi204/C1qa/Cd68/Pld4/C1qc/Aif1/Ly86/Adgre1/Vsir/Tyrobp/Ncf1/Fcgr3/Laptm5/Ctss/Itgam/Nckap1l/Arg1/Unc93b1/Fcgr1/Ccl6/Il1b/Oasl2/Apbb1ip/Irf5/Irf7/Slfn2/Ctsc/Csf1r/Pik3ap1/Apoe/Grn/C3/Dock2/Inpp5d/H2-K1/Cyba/B2m/Il4ra/Gbp3/Rnase4/Lyn/Cx3cr1/Bst2/Dock10/Anxa3/Ifit1/Ifit2/Cfb/Sbno2/Samsn1/Pim1/Vim/Parp14/H2-T23/Adam17/Ctsh/Ifitm3/H2-D1/Trf/Stat3"
"GO:0002449","GO:0002449","lymphocyte mediated immunity",36,0.718679931758837,2.69775635420157,1e-10,9.32925771988344e-09,6.74925892611409e-09,105,"tags=78%, list=20%, signal=67%","Pirb/Trem2/Ptprc/Ccr2/Fcgr2b/C1qb/Fcer1g/Ptpn6/Csf3r/Cd74/Vav1/C1qa/C1qc/Vsir/Fcgr3/Nckap1l/Arg1/Unc93b1/Fcgr1/Il1b/Irf7/Slfn2/Ctsc/C3/Inpp5d/H2-K1/B2m/Il4ra"
"GO:0043207","GO:0043207","response to external biotic stimulus",110,0.627893498480932,2.65705855539874,1e-10,9.32925771988344e-09,6.74925892611409e-09,204,"tags=81%, list=39%, signal=62%","S100a8/Wfdc17/Lcn2/Saa3/Il10ra/Mpeg1/S100a9/Ccr5/Trem2/Ptprc/Lyz2/Fcgr2b/C1qb/Fcer1g/Cybb/Hp/Ptpn6/Myo1f/Mmp12/Cd52/Cd74/Vav1/Ifi204/C1qa/Cd68/Pld4/C1qc/Aif1/Ly86/Tyrobp/Ncf1/Ifi27l2a/Arg1/Unc93b1/Fcgr1/Ccl6/Il1b/Stab1/Oasl2/Abca1/Irf5/Irf7/Slfn2/Csf1r/Pik3ap1/Apoe/Grn/C3/H2-K1/Cyba/B2m/Il4ra/Apobec1/Gbp3/Rnase4/Mt2/Serpina3n/Lyn/Cx3cr1/Bst2/Anxa3/Ifit1/Rnf213/Ifit2/Cfb/Sbno2/Pim1/Vim/Parp14/H2-T23/Adam17/Ifitm3/Trf/Npc2/Adamts5/Wipf1/Tnfrsf1a/Cebpb/Coro1a/Stat1/Tnfaip8/Mrc1/Axl/Arid5a/Litaf/Tspo/Cotl1/Il10rb/Lgals3"
"GO:0051707","GO:0051707","response to other organism",110,0.627893498480932,2.65705855539874,1e-10,9.32925771988344e-09,6.74925892611409e-09,204,"tags=81%, list=39%, signal=62%","S100a8/Wfdc17/Lcn2/Saa3/Il10ra/Mpeg1/S100a9/Ccr5/Trem2/Ptprc/Lyz2/Fcgr2b/C1qb/Fcer1g/Cybb/Hp/Ptpn6/Myo1f/Mmp12/Cd52/Cd74/Vav1/Ifi204/C1qa/Cd68/Pld4/C1qc/Aif1/Ly86/Tyrobp/Ncf1/Ifi27l2a/Arg1/Unc93b1/Fcgr1/Ccl6/Il1b/Stab1/Oasl2/Abca1/Irf5/Irf7/Slfn2/Csf1r/Pik3ap1/Apoe/Grn/C3/H2-K1/Cyba/B2m/Il4ra/Apobec1/Gbp3/Rnase4/Mt2/Serpina3n/Lyn/Cx3cr1/Bst2/Anxa3/Ifit1/Rnf213/Ifit2/Cfb/Sbno2/Pim1/Vim/Parp14/H2-T23/Adam17/Ifitm3/Trf/Npc2/Adamts5/Wipf1/Tnfrsf1a/Cebpb/Coro1a/Stat1/Tnfaip8/Mrc1/Axl/Arid5a/Litaf/Tspo/Cotl1/Il10rb/Lgals3"
"GO:0002376","GO:0002376","immune system process",167,0.613674706016655,2.65687060670396,1e-10,9.32925771988344e-09,6.74925892611409e-09,247,"tags=83%, list=48%, signal=64%","S100a8/Wfdc17/Lcn2/Lst1/Mpeg1/S100a9/Pirb/Ccr5/Trem2/Ptprc/Ccr2/Fcgr2b/H2-Eb1/H2-Ab1/C3ar1/C1qb/Fcer1g/H2-Aa/Lcp1/Cybb/Hp/Ptpn6/Csf3r/Myo1f/Mmp12/Cd74/Vav1/Ifi204/C1qa/Cd68/Pld4/C1qc/Aif1/Ly86/Adgre1/Vsir/Tyrobp/Ncf1/Fcgr3/Laptm5/Ctss/Itgam/Nckap1l/Arg1/Unc93b1/Fcgr1/Ccl6/Il1b/Oasl2/Dock8/Apbb1ip/Irf5/Irf7/Slfn2/Ctsc/Cdkn1a/Runx1/Sox11/Csf1r/Pik3ap1/Apoe/Skap2/Grn/C3/Dock2/Inpp5d/H2-K1/Cyba/B2m/Il4ra/Prex1/Gbp3/Rnase4/Lyn/Cx3cr1/Bst2/Rassf2/Dock10/Anxa3/Ifit1/Rnf213/Ifit2/Jun/Cfb/Msn/Sbno2/Samsn1/Mertk/Tmem176a/Pim1/Vim/Parp14/H2-T23/Adam17/Ctsh/Ifitm3/H2-D1/Trf/Spp1/Stat3/Psmb8/Sdc4/Mmp14/Rbp1/Irf9/Lgmn/Cebpb/Coro1a/Hmox1/Stat1/Mrc1/Axl/Arid5a/Litaf/Ptbp3/Cd38/Lgals3/Ctla2a/Notch2/Zfp36/Pnp/Zfp36l1/Myh9/P2rx4/Pdpn/Tapbp/Ecm1/Trim56/Tmem176b/Tgfbr2/Vcam1/Nras/Adcyap1/Cd9/Clu/Ccnd3/Nfkbia/Pou2f2/Mafb"
"GO:0009607","GO:0009607","response to biotic stimulus",114,0.62500858102602,2.64931217462963,1e-10,9.32925771988344e-09,6.74925892611409e-09,204,"tags=80%, list=39%, signal=62%","S100a8/Wfdc17/Lcn2/Saa3/Il10ra/Mpeg1/S100a9/Ccr5/Trem2/Ptprc/Lyz2/Fcgr2b/C1qb/Fcer1g/Cybb/Hp/Ptpn6/Myo1f/Mmp12/Cd52/Cd74/Vav1/Ifi204/C1qa/Cd68/Pld4/C1qc/Aif1/Ly86/Tyrobp/Ncf1/Laptm5/Ifi27l2a/Arg1/Unc93b1/Fcgr1/Ccl6/Il1b/Stab1/Oasl2/Abca1/Irf5/Irf7/Slfn2/Csf1r/Pik3ap1/Apoe/Grn/C3/H2-K1/Cyba/B2m/Il4ra/Apobec1/Gbp3/Rnase4/Mt2/Serpina3n/Lyn/Cx3cr1/Bst2/Anxa3/Ifit1/Rnf213/Ifit2/Cfb/Sbno2/Pim1/Vim/Parp14/H2-T23/Adam17/Ifitm3/Trf/Npc2/Adamts5/Wipf1/Tnfrsf1a/Cebpb/Coro1a/Stat1/Tnfaip8/Mrc1/Axl/Arid5a/Litaf/Tspo/Txnip/Cotl1/Il10rb/Lgals3"
"GO:0002443","GO:0002443","leukocyte mediated immunity",47,0.675739251009271,2.64700139375059,1e-10,9.32925771988344e-09,6.74925892611409e-09,129,"tags=77%, list=25%, signal=63%","Pirb/Trem2/Ptprc/Ccr2/Fcgr2b/C1qb/Fcer1g/Ptpn6/Csf3r/Myo1f/Cd74/Vav1/C1qa/C1qc/Vsir/Tyrobp/Ncf1/Fcgr3/Itgam/Nckap1l/Arg1/Unc93b1/Fcgr1/Il1b/Irf7/Slfn2/Ctsc/C3/Inpp5d/H2-K1/B2m/Il4ra/Lyn/Cx3cr1/Bst2/Anxa3"
"GO:0050776","GO:0050776","regulation of immune response",68,0.646721406554268,2.6457973713756,1e-10,9.32925771988344e-09,6.74925892611409e-09,111,"tags=63%, list=21%, signal=57%","S100a8/S100a9/Pirb/Trem2/Ptprc/Ccr2/Fcgr2b/H2-Eb1/H2-Ab1/C3ar1/C1qb/Fcer1g/H2-Aa/Ptpn6/Myo1f/Mmp12/Cd74/Vav1/Ifi204/C1qa/C1qc/Vsir/Tyrobp/Ncf1/Fcgr3/Laptm5/Itgam/Nckap1l/Arg1/Unc93b1/Fcgr1/Il1b/Irf7/Pik3ap1/Apoe/Grn/C3/Inpp5d/H2-K1/Cyba/B2m/Il4ra/Gbp3"
"GO:0044419","GO:0044419","biological process involved in interspecies interaction between organisms",115,0.619391250773803,2.62779105071606,1e-10,9.32925771988344e-09,6.74925892611409e-09,204,"tags=79%, list=39%, signal=62%","S100a8/Wfdc17/Lcn2/Saa3/Il10ra/Mpeg1/S100a9/Ccr5/Trem2/Ptprc/Lyz2/Fcgr2b/C1qb/Fcer1g/Cybb/Hp/Ptpn6/Myo1f/Mmp12/Cd52/Cd74/Vav1/Ifi204/C1qa/Cd68/Pld4/C1qc/Aif1/Ly86/Tyrobp/Ncf1/Ifi27l2a/Arg1/Unc93b1/Fcgr1/Ccl6/Il1b/Stab1/Oasl2/Abca1/Irf5/Irf7/Slfn2/Csf1r/Pik3ap1/Apoe/Grn/C3/H2-K1/Cyba/B2m/Il4ra/Apobec1/Gbp3/Rnase4/Mt2/Serpina3n/Lyn/Cx3cr1/Bst2/Anxa3/Ifit1/Rnf213/Ifit2/Jun/Cfb/Sbno2/Pim1/Vim/Parp14/H2-T23/Adam17/Ifitm3/Trf/Npc2/Adamts5/Wipf1/Tnfrsf1a/Ctsb/Cebpb/Coro1a/Stat1/Tnfaip8/Mrc1/Axl/Arid5a/Litaf/Tspo/Cotl1/Il10rb/Lgals3"
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",38,0.694091487998166,2.62640314041725,1.04026188462968e-10,9.32925771988344e-09,6.74925892611409e-09,105,"tags=74%, list=20%, signal=63%","Pirb/Trem2/Ptprc/Ccr2/Fcgr2b/C3ar1/C1qb/Fcer1g/Ptpn6/Csf3r/Cd74/C1qa/C1qc/Vsir/Fcgr3/Nckap1l/Arg1/Unc93b1/Fcgr1/Il1b/Irf7/Slfn2/Ctsc/C3/Inpp5d/H2-K1/B2m/Il4ra"
"GO:0006952","GO:0006952","defense response",121,0.613482205639727,2.61272620777183,1e-10,9.32925771988344e-09,6.74925892611409e-09,211,"tags=79%, list=41%, signal=61%","S100a8/Wfdc17/Lcn2/Saa3/Il10ra/Mpeg1/S100a9/Ccr5/Socs3/Trem2/Ptprc/Lyz2/Ccr2/Fcgr2b/C3ar1/C1qb/Fcer1g/Cybb/Hp/Ptpn6/Myo1f/Mmp12/Cd74/Vav1/Ifi204/C1qa/Cd68/Pld4/C1qc/Aif1/Ly86/Tyrobp/Ncf1/Fcgr3/Laptm5/Ctss/Aoah/Itgam/Arg1/Unc93b1/Fcgr1/Ccl6/Il1b/Stab1/Oasl2/Irf5/Irf7/Ctsc/Csf1r/Pik3ap1/Apoe/Grn/C3/H2-K1/Cyba/B2m/Il4ra/Apobec1/Gbp3/Rnase4/Serpina3n/Lyn/Cx3cr1/Bst2/Anxa3/Ifit1/Rnf213/Ifit2/Jun/Cfb/Sbno2/Pim1/Vim/Parp14/H2-T23/Adam17/Ifitm3/Pbxip1/Trf/Stat3/Adamts5/Tnfrsf1a/Cebpb/Coro1a/Hmox1/Stat1/Tnfaip8/Mrc1/Axl/Arid5a/Cotl1/Il10rb/Lgals3/Ctla2a/Notch2/Zfp36"
"GO:0050778","GO:0050778","positive regulation of immune response",52,0.653996430189307,2.5982074344988,1e-10,9.32925771988344e-09,6.74925892611409e-09,111,"tags=65%, list=21%, signal=57%","S100a8/S100a9/Trem2/Ptprc/Ccr2/H2-Eb1/H2-Ab1/C3ar1/C1qb/Fcer1g/H2-Aa/Ptpn6/Mmp12/Cd74/Vav1/Ifi204/C1qa/C1qc/Tyrobp/Fcgr3/Laptm5/Itgam/Nckap1l/Unc93b1/Fcgr1/Il1b/Irf7/Pik3ap1/C3/H2-K1/Cyba/B2m/Il4ra/Gbp3"
"GO:0098542","GO:0098542","defense response to other organism",89,0.611590156620816,2.55620096651887,1e-10,9.32925771988344e-09,6.74925892611409e-09,204,"tags=82%, list=39%, signal=60%","S100a8/Wfdc17/Lcn2/Mpeg1/S100a9/Trem2/Ptprc/Lyz2/C1qb/Fcer1g/Cybb/Hp/Ptpn6/Myo1f/Mmp12/Cd74/Vav1/Ifi204/C1qa/Pld4/C1qc/Aif1/Ly86/Tyrobp/Ncf1/Arg1/Unc93b1/Fcgr1/Ccl6/Il1b/Stab1/Oasl2/Irf5/Irf7/Csf1r/Pik3ap1/Apoe/Grn/C3/H2-K1/Cyba/B2m/Il4ra/Apobec1/Gbp3/Rnase4/Lyn/Cx3cr1/Bst2/Anxa3/Ifit1/Rnf213/Ifit2/Cfb/Pim1/Vim/Parp14/H2-T23/Adam17/Ifitm3/Trf/Adamts5/Tnfrsf1a/Cebpb/Coro1a/Stat1/Tnfaip8/Mrc1/Axl/Arid5a/Cotl1/Il10rb/Lgals3"
"GO:0006954","GO:0006954","inflammatory response",67,0.621015856294484,2.53375992325405,1e-10,9.32925771988344e-09,6.74925892611409e-09,121,"tags=63%, list=23%, signal=55%","S100a8/Saa3/Il10ra/S100a9/Ccr5/Socs3/Trem2/Ccr2/Fcgr2b/C3ar1/Fcer1g/Cybb/Hp/Ptpn6/C1qa/Cd68/Pld4/Aif1/Ly86/Tyrobp/Ncf1/Fcgr3/Ctss/Aoah/Itgam/Fcgr1/Ccl6/Il1b/Stab1/Irf5/Ctsc/Csf1r/Pik3ap1/Apoe/Grn/C3/Cyba/Il4ra/Gbp3/Serpina3n/Lyn/Cx3cr1"
"GO:0045087","GO:0045087","innate immune response",64,0.619249749263205,2.52161649466617,1e-10,9.32925771988344e-09,6.74925892611409e-09,155,"tags=72%, list=30%, signal=58%","S100a8/Wfdc17/Lcn2/Mpeg1/S100a9/Trem2/C1qb/Fcer1g/Cybb/Ptpn6/Myo1f/Mmp12/Cd74/Vav1/Ifi204/C1qa/Pld4/C1qc/Aif1/Ly86/Tyrobp/Ncf1/Arg1/Unc93b1/Fcgr1/Oasl2/Irf5/Irf7/Csf1r/Pik3ap1/Apoe/Grn/C3/Cyba/B2m/Gbp3/Lyn/Cx3cr1/Bst2/Ifit1/Ifit2/Cfb/Pim1/Vim/Parp14/H2-T23"
"GO:0140546","GO:0140546","defense response to symbiont",73,0.610782406487387,2.51891025435098,1e-10,9.32925771988344e-09,6.74925892611409e-09,155,"tags=70%, list=30%, signal=57%","S100a8/Wfdc17/Lcn2/Mpeg1/S100a9/Trem2/Ptprc/C1qb/Fcer1g/Cybb/Ptpn6/Myo1f/Mmp12/Cd74/Vav1/Ifi204/C1qa/Pld4/C1qc/Aif1/Ly86/Tyrobp/Ncf1/Arg1/Unc93b1/Fcgr1/Ccl6/Il1b/Oasl2/Irf5/Irf7/Csf1r/Pik3ap1/Apoe/Grn/C3/Cyba/B2m/Apobec1/Gbp3/Rnase4/Lyn/Cx3cr1/Bst2/Ifit1/Ifit2/Cfb/Pim1/Vim/Parp14/H2-T23"
"GO:0002684","GO:0002684","positive regulation of immune system process",78,0.605703518335781,2.51750975079497,1e-10,9.32925771988344e-09,6.74925892611409e-09,121,"tags=60%, list=23%, signal=54%","S100a8/S100a9/Trem2/Ptprc/Ccr2/H2-Eb1/H2-Ab1/C3ar1/C1qb/Fcer1g/H2-Aa/Ptpn6/Myo1f/Mmp12/Cd74/Vav1/Ifi204/C1qa/C1qc/Aif1/Vsir/Tyrobp/Fcgr3/Laptm5/Itgam/Nckap1l/Arg1/Unc93b1/Fcgr1/Il1b/Dock8/Irf5/Irf7/Ctsc/Cdkn1a/Runx1/Csf1r/Pik3ap1/C3/Inpp5d/H2-K1/Cyba/B2m/Il4ra/Gbp3/Lyn/Cx3cr1"
"GO:0002252","GO:0002252","immune effector process",67,0.609614848046936,2.48724353000977,1e-10,9.32925771988344e-09,6.74925892611409e-09,129,"tags=66%, list=25%, signal=57%","S100a9/Pirb/Trem2/Ptprc/Ccr2/Fcgr2b/C1qb/Fcer1g/Lcp1/Ptpn6/Csf3r/Myo1f/Cd74/Vav1/C1qa/C1qc/Vsir/Tyrobp/Ncf1/Fcgr3/Laptm5/Itgam/Nckap1l/Arg1/Unc93b1/Fcgr1/Il1b/Apbb1ip/Irf5/Irf7/Slfn2/Ctsc/Grn/C3/Dock2/Inpp5d/H2-K1/B2m/Il4ra/Lyn/Cx3cr1/Bst2/Dock10/Anxa3"
"GO:0009605","GO:0009605","response to external stimulus",160,0.575706061709561,2.48573225619817,1e-10,9.32925771988344e-09,6.74925892611409e-09,206,"tags=69%, list=40%, signal=61%","S100a8/Wfdc17/Lcn2/Saa3/Il10ra/Mpeg1/S100a9/Ccr5/Socs3/Trem2/Ptprc/Lyz2/Ccr2/Fcgr2b/C3ar1/C1qb/Fcer1g/Cybb/Hp/Ptpn6/Csf3r/Myo1f/Mmp12/Cd52/Cd74/Vav1/Ifi204/C1qa/Cd68/Pld4/C1qc/Aif1/Ly86/Tyrobp/Ncf1/Fcgr3/Ctss/Ifi27l2a/Aoah/Itgam/Nckap1l/Arg1/Unc93b1/Fcgr1/Ccl6/Il1b/Stab1/Oasl2/Abca1/Irf5/Irf7/Slfn2/Ctsc/Csf1r/Pik3ap1/Apoe/Grn/C3/Dock2/H2-K1/Cyba/B2m/Il4ra/Apobec1/Prex1/Gbp3/Rnase4/Mt2/Serpina3n/Lyn/Cx3cr1/Bst2/Pros1/Anxa3/Ifit1/Rnf213/Ifit2/Jun/Cfb/Sbno2/Pim1/Vim/Parp14/H2-T23/Adam17/Ifitm3/Trf/Spp1/Stat3/Npc2/Adamts5/Slc1a3/Wipf1/Mmp14/Tnfrsf1a/Lgmn/Cebpb/Coro1a/Stat1/Tnfaip8/S100a4/Mrc1/Axl/Arid5a/Litaf/Tspo/Txnip/Cotl1/Il10rb/Lgals3/Ctla2a"
"GO:0002682","GO:0002682","regulation of immune system process",115,0.580092048397579,2.46106268286212,1e-10,9.32925771988344e-09,6.74925892611409e-09,233,"tags=83%, list=45%, signal=59%","S100a8/Lst1/S100a9/Pirb/Trem2/Ptprc/Ccr2/Fcgr2b/H2-Eb1/H2-Ab1/C3ar1/C1qb/Fcer1g/H2-Aa/Ptpn6/Csf3r/Myo1f/Mmp12/Cd74/Vav1/Ifi204/C1qa/Cd68/C1qc/Aif1/Vsir/Tyrobp/Ncf1/Fcgr3/Laptm5/Itgam/Nckap1l/Arg1/Unc93b1/Fcgr1/Il1b/Dock8/Irf5/Irf7/Ctsc/Cdkn1a/Runx1/Sox11/Csf1r/Pik3ap1/Apoe/Grn/C3/Inpp5d/H2-K1/Cyba/B2m/Il4ra/Gbp3/Lyn/Cx3cr1/Bst2/Rassf2/Jun/Cfb/Msn/Samsn1/Mertk/Tmem176a/Pim1/Parp14/H2-T23/Adam17/Ctsh/H2-D1/Stat3/Sdc4/Mmp14/Rbp1/Lgmn/Cebpb/Coro1a/Hmox1/Stat1/Axl/Arid5a/Litaf/Cd38/Lgals3/Ctla2a/Notch2/Zfp36/Pnp/Zfp36l1/P2rx4/Ecm1/Trim56/Tmem176b/Tgfbr2/Vcam1/Nras"
"GO:0006950","GO:0006950","response to stress",195,0.526502546538691,2.29309986942304,1e-10,9.32925771988344e-09,6.74925892611409e-09,225,"tags=67%, list=43%, signal=61%","S100a8/Atf3/Wfdc17/Lcn2/Saa3/Il10ra/Mpeg1/S100a9/Ccr5/Socs3/Trem2/Bcl2a1b/Ptprc/Lyz2/Ccr2/Fcgr2b/C3ar1/C1qb/Fcer1g/Lcp1/Cybb/Hp/Ptpn6/Myo1f/Mmp12/Cd74/Vav1/Tnfrsf12a/Ifi204/C1qa/Cd68/Pld4/C1qc/Aif1/Ly86/Tyrobp/Ncf1/Fcgr3/Laptm5/Ctss/Aoah/Itgam/Arg1/Unc93b1/Fcgr1/Ccl6/Il1b/Stab1/Oasl2/Abca1/Irf5/Irf7/Ctsc/Cdkn1a/Runx1/Csf1r/Pik3ap1/Apoe/Grn/C3/Tcf7l2/F13a1/H2-K1/Cyba/B2m/Il4ra/Apobec1/Gbp3/Rnase4/Mt2/Gfap/Serpina3n/Lyn/Cx3cr1/Bst2/Pros1/Anxa3/Ifit1/Rnf213/Ifit2/Jun/Cfb/Plek/Sbno2/Mertk/Pim1/Vim/Edem1/Parp14/H2-T23/Itgb5/Adam17/Ifitm3/Pbxip1/Trf/Spp1/Stat3/Adamts5/Slc1a3/Sdc4/Mmp14/Tnfrsf1a/Cebpb/Coro1a/Hmox1/Stat1/Tnfaip8/Ucp2/Mrc1/Axl/Arid5a/Tspo/Cd38/Txnip/Cotl1/Il10rb/Lgals3/Ctla2a/Notch2/Zfp36/Pnp/Kdr/Zfp36l1/Mcl1/Myh9/P2rx4/Pdpn/Tapbp/Ecm1/Trim56"
"GO:0050896","GO:0050896","response to stimulus",349,0.488759870220074,2.128247382657,1e-10,9.32925771988344e-09,6.74925892611409e-09,226,"tags=54%, list=43%, signal=92%","S100a8/Ecel1/Atf3/Wfdc17/Lcn2/Saa3/Lst1/Cyth4/Il10ra/Mpeg1/S100a9/Pirb/Ccr5/Socs3/Trem2/Bcl2a1b/Arhgap30/Ptprc/Lyz2/Ccr2/Fcgr2b/H2-Eb1/H2-Ab1/C3ar1/C1qb/Fcer1g/H2-Aa/Lcp1/Cybb/Hp/Ptpn6/Ms4a6c/Csf3r/Myo1f/Ms4a6d/Mmp12/Cd52/Cd74/Vav1/Tnfrsf12a/Ifi204/C1qa/Cd68/Pld4/C1qc/Aif1/Ly86/Adgre1/Ms4a7/Vsir/Tyrobp/Ncf1/Fcgr3/Laptm5/Ctss/Ifi27l2a/Aoah/Itgam/Nckap1l/Arg1/Unc93b1/Fcgr1/Ccl6/Il1b/Stab1/Oasl2/Dock8/Arhgap15/Apbb1ip/Abca1/Tbxas1/Irf5/Irf7/Slfn2/Ctsc/Cdkn1a/Runx1/Sox11/Csf1r/Pik3ap1/Apoe/Bmp2k/Grn/C3/Tcf7l2/Dock2/Inpp5d/F13a1/H2-K1/Cyba/B2m/Arhgap45/Il4ra/Cp/Apobec1/Prex1/Gbp3/Rnase4/Mt2/Osmr/Gfap/Trps1/Serpina3n/Lyn/Cx3cr1/Bst2/Rassf2/Pros1/Dock10/Sulf1/Anxa3/Ifit1/Rnf213/Ifit2/Ctsd/Jun/Cfb/Msn/Plek/Sbno2/Samsn1/Mertk/Selenop/Pim1/Vim/Edem1/Parp14/H2-T23/Mdfic/Itgb5/Srgn/Adam17/Ctsh/Igfbp3/Ifitm3/Pbxip1/H2-D1/Trf/Spp1/Stat3/Npc2/Adamts5/Slc1a3/Sdc4/Wipf1/Mmp14/Tnfrsf1a/Rbp1/Ctsb/Lgmn/Cebpb/Coro1a/Hmox1/Stat1/Tnfaip8/Ucp2/S100a4/Mrc1/Axl/Arid5a/Litaf/Tspo/Cd38/Txnip/Cotl1/Il10rb/Lgals3/Dusp16/Ctla2a/Rab31/Cyfip1/Dab2/Notch2/Zfp36/Pnp/Kdr/Zfp36l1/Rap1b/Mcl1/Myh9/P2rx4/Pdpn/Arhgdib/Tapbp/Ecm1/Trim56/Spata13"
"GO:0009617","GO:0009617","response to bacterium",65,0.604493539184328,2.46920378848113,2.13030653375684e-10,1.82743251787055e-08,1.32205751019418e-08,198,"tags=83%, list=38%, signal=59%","S100a8/Wfdc17/Lcn2/Saa3/Il10ra/Mpeg1/Ccr5/Trem2/Lyz2/Fcgr2b/Fcer1g/Hp/Myo1f/Cd52/Ifi204/Cd68/Ly86/Ncf1/Fcgr1/Il1b/Stab1/Abca1/Irf5/Slfn2/Grn/C3/H2-K1/Cyba/B2m/Gbp3/Rnase4/Mt2/Serpina3n/Lyn/Cx3cr1/Anxa3/Ifit1/Rnf213/Cfb/Sbno2/Vim/H2-T23/Adam17/Trf/Adamts5/Tnfrsf1a/Cebpb/Stat1/Tnfaip8/Mrc1/Axl/Arid5a/Litaf/Tspo"
"GO:0031347","GO:0031347","regulation of defense response",55,0.61954087195618,2.48189784806073,2.49623051056197e-10,2.05210949889116e-08,1.48460025101844e-08,121,"tags=64%, list=23%, signal=55%","S100a8/Il10ra/S100a9/Ccr5/Socs3/Trem2/Ccr2/Fcgr2b/Fcer1g/Ptpn6/Myo1f/Mmp12/Cd74/Vav1/Ifi204/Tyrobp/Ncf1/Fcgr3/Ctss/Aoah/Arg1/Unc93b1/Fcgr1/Il1b/Irf7/Ctsc/Csf1r/Pik3ap1/Apoe/Grn/C3/Cyba/Gbp3/Lyn/Cx3cr1"
"GO:0045321","GO:0045321","leukocyte activation",82,0.561536210136776,2.33616154005149,4.81752251573563e-10,3.80198876941856e-08,2.75055180266843e-08,219,"tags=82%, list=42%, signal=56%","Lst1/Pirb/Trem2/Ptprc/Ccr2/Fcgr2b/H2-Eb1/H2-Ab1/Fcer1g/H2-Aa/Lcp1/Ptpn6/Myo1f/Cd74/Vav1/C1qa/Aif1/Vsir/Tyrobp/Fcgr3/Laptm5/Itgam/Nckap1l/Arg1/Il1b/Dock8/Apbb1ip/Slfn2/Ctsc/Cdkn1a/Runx1/Sox11/Csf1r/Skap2/Grn/C3/Dock2/Inpp5d/B2m/Il4ra/Prex1/Lyn/Cx3cr1/Dock10/Anxa3/Jun/Cfb/Msn/Sbno2/Samsn1/Mertk/H2-T23/Adam17/Stat3/Sdc4/Mmp14/Cebpb/Coro1a/Hmox1/Axl/Cd38/Lgals3/Ctla2a/Notch2/Pnp/Zfp36l1/Myh9"
"GO:0002250","GO:0002250","adaptive immune response",45,0.651459778306956,2.54249680652848,6.41423724901792e-10,4.86741926627398e-08,3.52133834399526e-08,121,"tags=71%, list=23%, signal=60%","Mpeg1/Pirb/Trem2/Ptprc/Ccr2/Fcgr2b/C3ar1/C1qb/Fcer1g/Ptpn6/Csf3r/Cd74/C1qa/C1qc/Adgre1/Vsir/Fcgr3/Nckap1l/Arg1/Unc93b1/Fcgr1/Il1b/Irf7/Slfn2/Ctsc/C3/Inpp5d/H2-K1/B2m/Il4ra/Lyn/Cx3cr1"
"GO:0031349","GO:0031349","positive regulation of defense response",36,0.673976291415093,2.52994934517861,1.92430310077638e-09,1.40616667327104e-07,1.01729239947477e-07,120,"tags=72%, list=23%, signal=60%","S100a8/S100a9/Ccr5/Trem2/Ccr2/Fcer1g/Mmp12/Cd74/Vav1/Ifi204/Tyrobp/Fcgr3/Ctss/Arg1/Unc93b1/Fcgr1/Il1b/Irf7/Ctsc/Csf1r/Pik3ap1/Grn/C3/Cyba/Gbp3/Lyn"
"GO:0001775","GO:0001775","cell activation",88,0.548117628324966,2.29047249594229,2.32274282607377e-09,1.63670414137269e-07,1.18407491434437e-07,247,"tags=88%, list=48%, signal=55%","Lst1/Pirb/Trem2/Ptprc/Ccr2/Fcgr2b/H2-Eb1/H2-Ab1/Fcer1g/H2-Aa/Lcp1/Ptpn6/Myo1f/Cd74/Vav1/C1qa/Aif1/Vsir/Tyrobp/Fcgr3/Laptm5/Itgam/Nckap1l/Arg1/Il1b/Dock8/Apbb1ip/Slfn2/Ctsc/Cdkn1a/Runx1/Sox11/Csf1r/Apoe/Skap2/Grn/C3/Dock2/Inpp5d/B2m/Il4ra/Prex1/Lyn/Cx3cr1/Dock10/Anxa3/Jun/Cfb/Msn/Plek/Sbno2/Samsn1/Mertk/H2-T23/Adam17/Stat3/Sdc4/Mmp14/Cebpb/Coro1a/Hmox1/Axl/Cd38/Lgals3/Ctla2a/Notch2/Pnp/Zfp36l1/Myh9/Pdpn/Tgfbr2/Vcam1/Cd9/Clu/Ccnd3/Pou2f2/Mafb"
