"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ptprd1",3.64078496806913e-10,2.08319824665912,0.114,0.012,8.87696190914616e-06,"Optic nerve","Ptprd"
"Sept41",3.75729423185935e-10,3.06821207355506,0.105,0.007,9.16103479611948e-06,"Optic nerve","Sept4"
"Cldn51",3.85199318820877e-10,-2.57725417482037,0.019,0.07,9.39192979149063e-06,"Optic nerve","Cldn5"
"Anks1b1",4.85131739376448e-10,2.43480311108122,0.104,0.007,1.18284820694766e-05,"Optic nerve","Anks1b"
"Clec18a",6.37023399615222e-10,-7.34430501004693,0.001,0.017,1.55319045294184e-05,"Optic nerve","Clec18a"
"Ppp1r14a",7.23171826279332e-10,5.81137347956153,0.092,0.002,1.76323754683427e-05,"Optic nerve","Ppp1r14a"
"Hsp90b11",7.82274490012488e-10,1.12215809496554,0.142,0.03,1.90734166154845e-05,"Optic nerve","Hsp90b1"
"Cadm41",1.12049215826714e-09,9.81310643696317,0.086,0,2.73198398028694e-05,"Optic nerve","Cadm4"
"Mapt1",1.22073947308244e-09,3.559313410737,0.1,0.007,2.97640698326961e-05,"Optic nerve","Mapt"
"Ctss1",1.37812962840794e-09,2.2285583263548,0.109,0.012,3.36015565998423e-05,"Optic nerve","Ctss"
"Cpe",1.42035583534143e-09,1.17206719469539,0.163,0.045,3.46311159772946e-05,"Optic nerve","Cpe"
"Edil31",1.79713846003525e-09,10.581238655637,0.084,0,4.38178299325794e-05,"Optic nerve","Edil3"
"Emp11",1.80020805306484e-09,1.59519875351652,0.113,0.015,4.3892672749827e-05,"Optic nerve","Emp1"
"Kcnj101",1.99816008847392e-09,3.04878720736207,0.102,0.01,4.87191392771712e-05,"Optic nerve","Kcnj10"
"Rhob1",3.1186250939804e-09,2.1784844783147,0.11,0.015,7.60383170414302e-05,"Optic nerve","Rhob"
"Pdlim21",3.23610251954387e-09,4.18391999459112,0.086,0.002,7.89026516315187e-05,"Optic nerve","Pdlim2"
"Dbp1",3.36024951428662e-09,-2.99328559738432,0.034,0.095,8.19296036573364e-05,"Optic nerve","Dbp"
"Aldoc1",4.05367470957622e-09,-1.88657664715155,0.07,0.149,9.88366967688874e-05,"Optic nerve","Aldoc"
"Pi161",4.60262945187485e-09,2.8316627876785,0.094,0.007,0.000112221311295612,"Optic nerve","Pi16"
"Fkbp1a1",4.7785219676107e-09,1.21093205574193,0.133,0.03,0.000116509922614284,"Optic nerve","Fkbp1a"
"S100a161",4.92167973401356e-09,1.49776084226481,0.141,0.035,0.000120000395274719,"Optic nerve","S100a16"
"Trp53inp21",5.00591586029593e-09,2.38982895727817,0.089,0.005,0.000122054240505735,"Optic nerve","Trp53inp2"
"Myh111",5.13347306889839e-09,-5.5561485904824,0.002,0.022,0.00012516434036588,"Optic nerve","Myh11"
"Fez11",5.86334265449794e-09,2.18462614485323,0.123,0.025,0.000142960020601969,"Optic nerve","Fez1"
"Rho1",6.48212050803835e-09,-2.04596776103854,0.247,0.323,0.000158047062226991,"Optic nerve","Rho"
"Hbb-bt1",7.35794626298523e-09,-3.33791258079766,0.016,0.06,0.000179401445784106,"Optic nerve","Hbb-bt"
"S100a12",7.45514541268991e-09,2.98209393270885,0.101,0.012,0.000181771355452205,"Optic nerve","S100a1"
"Filip1l1",7.88058498511959e-09,-1.56071239377012,0.239,0.328,0.000192144423107186,"Optic nerve","Filip1l"
"Rnf131",1.00681124374362e-08,1.13293658345037,0.122,0.025,0.00024548071744957,"Optic nerve","Rnf13"
"Eif4g21",1.06582029700645e-08,1.04622180270018,0.13,0.03,0.000259868304816112,"Optic nerve","Eif4g2"
"Il1rap1",1.08569288693791e-08,10.1035336232718,0.076,0,0.0002647136396932,"Optic nerve","Il1rap"
"Grb141",1.08569301543352e-08,10.4945496924695,0.076,0,0.000264713671023002,"Optic nerve","Grb14"
"Slc12a21",1.08987797375827e-08,2.00997230742524,0.095,0.01,0.000265734047561742,"Optic nerve","Slc12a2"
"Tkt1",1.12762722685915e-08,1.62123329044435,0.1,0.012,0.000274938070452799,"Optic nerve","Tkt"
"Bin11",1.24951297355663e-08,2.9792607638219,0.09,0.007,0.000304656253212577,"Optic nerve","Bin1"
"Nfasc1",1.28012347941437e-08,3.058721649175,0.085,0.005,0.000312119706750812,"Optic nerve","Nfasc"
"Plat1",1.43044915085346e-08,1.04134565452503,0.126,0.027,0.000348772111961091,"Optic nerve","Plat"
"Rpl281",1.45278430302047e-08,1.13376902557841,0.167,0.055,0.00035421786876245,"Optic nerve","Rpl28"
"Taldo11",1.52032040413702e-08,1.10345435666989,0.141,0.037,0.000370684520936689,"Optic nerve","Taldo1"
"Zeb21",1.54886248590706e-08,1.46627458662004,0.112,0.02,0.000377643651313859,"Optic nerve","Zeb2"
"Atp6ap11",1.62334385828265e-08,1.02849154838847,0.133,0.032,0.000395803699526476,"Optic nerve","Atp6ap1"
"Gpr371",1.65191405403818e-08,1.64236315455661,0.108,0.017,0.000402769684655588,"Optic nerve","Gpr37"
"Cfl1",1.83948123062973e-08,1.22382500140722,0.155,0.047,0.000448502313652141,"Optic nerve","Cfl1"
"Calml31",2.13984737151977e-08,3.65199704994716,0.078,0.002,0.00052173758612395,"Optic nerve","Calml3"
"Aqp51",2.26223783821239e-08,3.54519864691255,0.083,0.005,0.000551578829712945,"Optic nerve","Aqp5"
"Efnb31",2.69486990295652e-08,3.37327997977675,0.077,0.002,0.000657063179738858,"Optic nerve","Efnb3"
"Cdc421",2.86731643112071e-08,1.32194687603116,0.11,0.02,0.000699109092235852,"Optic nerve","Cdc42"
"Aatk1",2.87432081678122e-08,2.48649976202485,0.087,0.007,0.000700816901547597,"Optic nerve","Aatk"
"Ftl11",3.03823865964993e-08,1.17272258684065,0.17,0.06,0.000740783349995845,"Optic nerve","Ftl1"
"Ndfip11",3.68820664239565e-08,2.42005751437924,0.086,0.007,0.000899258543548906,"Optic nerve","Ndfip1"
"Pax8",3.75864271718214e-08,-11.1642725684147,0,0.01,0.000916432267303348,"Optic nerve","Pax8"
"Prr18",4.05307697881082e-08,10.1357357056768,0.07,0,0.000988221228973654,"Optic nerve","Prr18"
"Col3a11",5.69789379044621e-08,1.49183417623539,0.084,0.007,0.0013892604639866,"Optic nerve","Col3a1"
"Hcn21",6.50968768477936e-08,3.33395834644624,0.078,0.005,0.0015871920513029,"Optic nerve","Hcn2"
"Lgi31",7.1755840363736e-08,6.24900838784872,0.073,0.002,0.00174955089974861,"Optic nerve","Lgi3"
"1600010M07Rik",7.50784061440833e-08,8.41527221092568,0.068,0,0.00183056169860504,"Optic nerve","1600010M07Rik"
"Rpl36a1",8.01485820873202e-08,1.04455598589231,0.134,0.037,0.00195418272845304,"Optic nerve","Rpl36a"
"Ank4",8.67139703719769e-08,1.97615963566996,0.095,0.015,0.00211426002560954,"Optic nerve","Ank"
"Htr1b1",1.08375724948932e-07,-5.58920290170033,0.002,0.02,0.00264241692570485,"Optic nerve","Htr1b"
"Nkain21",1.13163356850305e-07,4.42152304414255,0.076,0.005,0.00275914896672414,"Optic nerve","Nkain2"
"C1qb1",1.16967326147851e-07,3.98410756277359,0.08,0.007,0.0028518973461369,"Optic nerve","C1qb"
"Acta21",1.17956275867092e-07,-4.22347058366901,0.006,0.032,0.00287600991819143,"Optic nerve","Acta2"
"Eif4a1",1.25943080230893e-07,1.34442141781675,0.107,0.022,0.00307074418218964,"Optic nerve","Eif4a1"
"Pde4b1",1.3037627428257e-07,1.24953771188307,0.098,0.017,0.00317883431955762,"Optic nerve","Pde4b"
"Phldb11",1.35786461150123e-07,3.92707033427697,0.075,0.005,0.00331074549576229,"Optic nerve","Phldb1"
"Klhl21",1.39392011615431e-07,3.00031817917181,0.075,0.005,0.00339865602720743,"Optic nerve","Klhl2"
"Rpl151",1.88540429929982e-07,9.3989583605906,0.064,0,0.00459699276255283,"Optic nerve","Rpl15"
"Gng111",1.97414121535969e-07,1.09454665107334,0.11,0.025,0.00481335111129,"Optic nerve","Gng11"
"Desi11",1.9990602496957e-07,3.0558558654767,0.078,0.007,0.00487410870080807,"Optic nerve","Desi1"
"Ncl1",2.21353454423437e-07,1.24931578652096,0.12,0.032,0.00539703992575223,"Optic nerve","Ncl"
"Snhg111",2.22771869594448e-07,-3.7442991535229,0.009,0.04,0.00543162372445184,"Optic nerve","Snhg11"
"Arhgap23",2.37533013375268e-07,2.7161741675965,0.073,0.005,0.00579152993211578,"Optic nerve","Arhgap23"
"Opn1sw",2.51507769365274e-07,-4.61207937816085,0.004,0.025,0.00613226243266412,"Optic nerve","Opn1sw"
"Sema4d1",2.56011970967371e-07,9.69451788875779,0.062,0,0.00624208387612643,"Optic nerve","Sema4d"
"Nr1d11",3.06612465401693e-07,-2.94848985225747,0.015,0.052,0.00747582513142408,"Optic nerve","Nr1d1"
"Scd11",3.16394691652629e-07,2.09140994846752,0.081,0.01,0.0077143353718744,"Optic nerve","Scd1"
"Dpysl21",3.62612985836338e-07,1.23425369668336,0.111,0.027,0.00884122982066161,"Optic nerve","Dpysl2"
"Slco1a41",3.7846119035455e-07,-2.5162767089422,0.011,0.042,0.00922764074322465,"Optic nerve","Slco1a4"
"Mrfap11",3.90432129878984e-07,1.22541266663419,0.11,0.027,0.00951951619070939,"Optic nerve","Mrfap1"
"Abca21",3.97572617725389e-07,2.45925078011063,0.084,0.012,0.00969361556538044,"Optic nerve","Abca2"
"Lpar11",4.41563392903263e-07,1.887846394585,0.08,0.01,0.0107661986457674,"Optic nerve","Lpar1"
"Rpl221",4.48756929681203e-07,1.09859659162733,0.121,0.035,0.0109415914594871,"Optic nerve","Rpl22"
"Picalm1",4.78258833915065e-07,1.76313036706653,0.084,0.012,0.0116609068885171,"Optic nerve","Picalm"
"Fzd51",5.09266115638874e-07,-3.56317496946351,0.006,0.03,0.012416926431507,"Optic nerve","Fzd5"
"Arpc1a1",5.66467531344973e-07,1.42551045572284,0.079,0.01,0.0138116113492531,"Optic nerve","Arpc1a"
"Gpd1",5.70822417552004e-07,2.88807705716856,0.069,0.005,0.013917792184753,"Optic nerve","Gpd1"
"Ttyh2",5.92274673503025e-07,9.98181403990426,0.059,0,0.0144408410893507,"Optic nerve","Ttyh2"
"Sik3",6.20482778016844e-07,1.25395025970495,0.108,0.027,0.0151286110936067,"Optic nerve","Sik3"
"Slc24a21",6.35914512865406e-07,3.47115386856527,0.068,0.005,0.0155048676526843,"Optic nerve","Slc24a2"
"Inpp4b",6.7507259678717e-07,-4.00002692667611,0.012,0.045,0.0164596200548648,"Optic nerve","Inpp4b"
"Gltp1",6.84008990906013e-07,3.30572908912814,0.068,0.005,0.0166775072162704,"Optic nerve","Gltp"
"Tubb4b1",7.17183900869183e-07,2.34706609000184,0.077,0.01,0.0174863778709924,"Optic nerve","Tubb4b"
"Spidr1",8.51191548439581e-07,1.76302328614616,0.062,0.002,0.0207537523340539,"Optic nerve","Spidr"
"Dock101",9.89326215540208e-07,3.43028249118429,0.066,0.005,0.0241217517873014,"Optic nerve","Dock10"
"Hepacam",1.00815124740227e-06,9.70081360208302,0.057,0,0.0245807437141621,"Optic nerve","Hepacam"
"Fbln51",1.04563581847622e-06,-4.28961286093829,0.007,0.032,0.0254946925260871,"Optic nerve","Fbln5"
"Eef1g1",1.06980835416089e-06,1.92391627251717,0.105,0.027,0.0260840672911509,"Optic nerve","Eef1g"
"Ndufs51",1.1733196970519e-06,8.69246449268318,0.056,0,0.0286078808535194,"Optic nerve","Ndufs5"
"Cntn21",1.26573792803526e-06,9.51698892971322,0.056,0,0.0308612221613557,"Optic nerve","Cntn2"
"Lrp1b1",1.28125260508034e-06,4.15864192796318,0.065,0.005,0.0312395010170689,"Optic nerve","Lrp1b"
"Aqp41",1.38286259254305e-06,4.62208800770422,0.06,0.002,0.0337169557313846,"Optic nerve","Aqp4"
"Prex11",1.39432015861784e-06,4.73340539620997,0.06,0.002,0.0339963141074203,"Optic nerve","Prex1"
"Eif5a1",1.42302753246606e-06,1.1081331404808,0.096,0.022,0.0346962572965875,"Optic nerve","Eif5a"
"Tyrobp1",1.44636593963389e-06,1.16081280548711,0.079,0.012,0.0352652943401534,"Optic nerve","Tyrobp"
"Wscd11",1.46552677930679e-06,2.75058494918778,0.069,0.007,0.0357324739330583,"Optic nerve","Wscd1"
"H2afj1",1.51146126789706e-06,2.21618828979872,0.078,0.012,0.0368524486338661,"Optic nerve","H2afj"
"Clic11",1.7941619071207e-06,1.31459729995978,0.064,0.005,0.0437452556194169,"Optic nerve","Clic1"
"Rhoc1",1.80960149663849e-06,1.43198351864073,0.064,0.005,0.0441217036910397,"Optic nerve","Rhoc"
"Sulf2",1.85227167982933e-06,2.68265974925521,0.068,0.007,0.0451620880975988,"Optic nerve","Sulf2"
"Slc6a81",1.94049997596002e-06,2.19480508928383,0.064,0.005,0.0473132704138572,"Optic nerve","Slc6a8"
"Gm14061",1.94571161971536e-06,-7.2068133963401,0,0.01,0.0474403407119,"Optic nerve","Gm14061"
"Ankrd281",2.00013133683113e-06,3.17953480557177,0.063,0.005,0.0487672022546166,"Optic nerve","Ankrd28"
"Clu2",1.92528930401893e-202,1.70311930741175,0.358,0.177,4.69424038105895e-198,"Cornea&conj","Clu"
"Lypd22",5.27079631917824e-165,-1.39151169445096,0.318,0.463,1.28512555854204e-160,"Cornea&conj","Lypd2"
"Lyz22",3.05317503044274e-161,2.29240866285649,0.222,0.088,7.44425135922548e-157,"Cornea&conj","Lyz2"
"Dapl12",1.64405165513931e-152,-1.92107049600122,0.15,0.28,4.00852674556067e-148,"Cornea&conj","Dapl1"
"H2-K12",1.0545508803699e-140,1.30656691675458,0.252,0.116,2.57120595651788e-136,"Cornea&conj","H2-K1"
"B2m2",2.52959383101293e-128,1.49116958981651,0.212,0.09,6.16765567877572e-124,"Cornea&conj","B2m"
"Mmp31",2.14171255072177e-114,2.41254200150679,0.134,0.042,5.22192354116981e-110,"Cornea&conj","Mmp3"
"Ctss2",8.50686402932052e-102,2.36150344062054,0.114,0.034,2.07414358762893e-97,"Cornea&conj","Ctss"
"Krt142",8.09123141907739e-99,1.4450203874147,0.291,0.172,1.97280404459945e-94,"Cornea&conj","Krt14"
"Saa32",4.08907169705902e-82,3.42097126477955,0.101,0.033,9.96997461176931e-78,"Cornea&conj","Saa3"
"Krt16",4.81268399235357e-80,3.09740756116402,0.075,0.017,1.17342861101565e-75,"Cornea&conj","Krt16"
"Chil11",1.04686254554055e-77,2.50701571064218,0.074,0.017,2.55246025853698e-73,"Cornea&conj","Chil1"
"Il1b1",2.40747360446975e-73,4.5332801536325,0.046,0.004,5.86990214241814e-69,"Cornea&conj","Il1b"
"Serpina3n2",2.95037387472931e-68,1.55308721413676,0.127,0.056,7.19360158136501e-64,"Cornea&conj","Serpina3n"
"Fam25c",2.03965794995501e-63,-1.89481750144455,0.043,0.099,4.9730940135803e-59,"Cornea&conj","Fam25c"
"Adh6a1",6.08485808291143e-59,1.03652939355304,0.156,0.083,1.48361009777546e-54,"Cornea&conj","Adh6a"
"Isg152",4.90873533544675e-57,1.06493195083419,0.123,0.058,1.19684784948863e-52,"Cornea&conj","Isg15"
"Cemip1",1.71717135682438e-54,2.18945698522137,0.062,0.018,4.18680720220922e-50,"Cornea&conj","Cemip"
"Ms4a6c1",6.01034632520409e-52,2.90639387814742,0.041,0.007,1.46544264101126e-47,"Cornea&conj","Ms4a6c"
"Ccl62",2.13158043903928e-50,2.59090143536251,0.051,0.013,5.19721942646558e-46,"Cornea&conj","Ccl6"
"Fcer1g2",3.23714860911056e-49,2.49289115427416,0.048,0.011,7.89281573873337e-45,"Cornea&conj","Fcer1g"
"Cybb2",1.84297551140848e-47,2.57742660191563,0.044,0.01,4.49354289191616e-43,"Cornea&conj","Cybb"
"Cd742",1.45135375012643e-46,1.34540863929599,0.09,0.039,3.53869071355827e-42,"Cornea&conj","Cd74"
"Mpeg12",2.07677204111265e-46,2.04858274141262,0.046,0.011,5.06358559064087e-42,"Cornea&conj","Mpeg1"
"Laptm52",2.14344292150451e-44,1.96968639607047,0.066,0.024,5.22614253121231e-40,"Cornea&conj","Laptm5"
"H2-Ab12",1.42981586973033e-43,2.08949010070058,0.054,0.017,3.4861770535765e-39,"Cornea&conj","H2-Ab1"
"Ccr21",1.98268339886863e-43,2.99602916273651,0.036,0.006,4.8341786631215e-39,"Cornea&conj","Ccr2"
"Lgmn2",6.54791024583554e-43,1.07742152796228,0.1,0.049,1.59651147613962e-38,"Cornea&conj","Lgmn"
"Cd522",8.95314808625228e-43,2.11382804918376,0.051,0.016,2.18295656639003e-38,"Cornea&conj","Cd52"
"Lcp12",9.63788605388485e-43,2.15518875344034,0.044,0.011,2.3499093776582e-38,"Cornea&conj","Lcp1"
"Spp12",1.46078709393032e-42,2.22116310512797,0.088,0.041,3.56169109242091e-38,"Cornea&conj","Spp1"
"Wfdc18",1.5233476793347e-41,-1.46149268820219,0.011,0.037,3.71422631175387e-37,"Cornea&conj","Wfdc18"
"Mmp121",3.72311363086417e-40,4.83916514851576,0.026,0.002,9.07769565477303e-36,"Cornea&conj","Mmp12"
"Csf1r2",8.30815801468266e-40,2.24964752262604,0.041,0.01,2.02569508713993e-35,"Cornea&conj","Csf1r"
"Car32",1.34860083623134e-39,-1.45882256057755,0.098,0.152,3.28815855889925e-35,"Cornea&conj","Car3"
"Coro1a2",3.61473010814815e-39,2.58782436699851,0.035,0.008,8.81343494968682e-35,"Cornea&conj","Coro1a"
"Steap41",3.89761166297672e-39,1.52368573063265,0.061,0.023,9.50315675666984e-35,"Cornea&conj","Steap4"
"Lox",1.26214271454829e-37,1.99387119035516,0.048,0.015,3.07735636661164e-33,"Cornea&conj","Lox"
"Sod32",1.45182128554555e-37,1.0873046603512,0.08,0.037,3.53983065841716e-33,"Cornea&conj","Sod3"
"Fcgr32",1.80371046273888e-37,1.93575072531891,0.048,0.015,4.39780685024993e-33,"Cornea&conj","Fcgr3"
"Cebpb2",1.45011200511487e-36,1.66969105632274,0.057,0.022,3.53566309087107e-32,"Cornea&conj","Cebpb"
"Thbs2",1.90805128373457e-36,1.09892017743201,0.092,0.046,4.65221064000164e-32,"Cornea&conj","Thbs2"
"S100a81",6.96532973473811e-36,3.01796679014444,0.028,0.005,1.69828669592384e-31,"Cornea&conj","S100a8"
"Zbp11",2.22979455479415e-35,2.34475145691594,0.028,0.005,5.4366850834991e-31,"Cornea&conj","Zbp1"
"C1qb2",1.1320981367172e-33,1.79669145494156,0.047,0.017,2.76028167694387e-29,"Cornea&conj","C1qb"
"Ugcg2",9.71740004254993e-33,1.34885451845672,0.047,0.017,2.36929647837452e-28,"Cornea&conj","Ugcg"
"Cebpd2",9.7983703525177e-33,1.69336880495845,0.05,0.018,2.38903865935087e-28,"Cornea&conj","Cebpd"
"Msn2",1.6468374576855e-32,1.12916235731638,0.085,0.043,4.01531908932879e-28,"Cornea&conj","Msn"
"Cfb1",1.95174461457019e-32,2.20188222247473,0.035,0.009,4.75874371924503e-28,"Cornea&conj","Cfb"
"Ctsc2",4.88158893902099e-32,1.02597604096023,0.09,0.048,1.1902290151121e-27,"Cornea&conj","Ctsc"
"Ptprc1",1.83967122312537e-31,2.32616980112826,0.028,0.006,4.48548637622427e-27,"Cornea&conj","Ptprc"
"Ms4a6d1",7.93346959193008e-31,3.15437411444777,0.023,0.003,1.93433855590439e-26,"Cornea&conj","Ms4a6d"
"Nqo1",4.30785413794979e-30,-1.97777864729818,0.009,0.029,1.05034099591492e-25,"Cornea&conj","Nqo1"
"Srgn2",4.56467430696397e-30,2.43090822912088,0.027,0.006,1.11295888952396e-25,"Cornea&conj","Srgn"
"C1qa2",5.38384214162869e-30,1.45761419317838,0.07,0.034,1.31268839097191e-25,"Cornea&conj","C1qa"
"H2-Aa2",1.08077835003925e-29,1.56296523414242,0.044,0.016,2.63515377306571e-25,"Cornea&conj","H2-Aa"
"H2-Eb12",1.25996816518837e-29,1.68268263181146,0.043,0.015,3.07205438036228e-25,"Cornea&conj","H2-Eb1"
"Tyrobp2",2.70189237092939e-29,2.18314887490923,0.033,0.009,6.58775397880005e-25,"Cornea&conj","Tyrobp"
"Socs32",5.75386817841552e-29,2.84674673692744,0.022,0.004,1.40290813926127e-24,"Cornea&conj","Socs3"
"Csf3r1",7.35657425856855e-29,2.80778861381887,0.023,0.004,1.79367993572419e-24,"Cornea&conj","Csf3r"
"Gpha2",2.51326524232908e-28,1.26882498299041,0.084,0.045,6.12784331384677e-24,"Cornea&conj","Gpha2"
"Fxyd51",4.0319989998059e-28,2.11771079051407,0.034,0.01,9.83081996132674e-24,"Cornea&conj","Fxyd5"
"Ccl21",1.0694673816941e-27,2.88522752648388,0.022,0.004,2.60757537004656e-23,"Cornea&conj","Ccl2"
"C1qc2",1.24322959300895e-27,1.30882795942674,0.057,0.026,3.03124239367443e-23,"Cornea&conj","C1qc"
"Pirb1",1.50936315407385e-27,3.10028562262602,0.022,0.004,3.68012924226287e-23,"Cornea&conj","Pirb"
"Ifitm32",1.85652288200945e-26,1.01176509607506,0.104,0.063,4.52657409091544e-22,"Cornea&conj","Ifitm3"
"Zeb22",2.76054320241536e-26,1.11071608154975,0.083,0.046,6.73075643612912e-22,"Cornea&conj","Zeb2"
"Hp1",3.56490817011803e-26,2.6552655412309,0.025,0.006,8.69195910038178e-22,"Cornea&conj","Hp"
"Ifit12",1.58118666820662e-25,1.6107870042454,0.031,0.009,3.85524933442137e-21,"Cornea&conj","Ifit1"
"Pf41",2.01011147829208e-25,2.74534850122258,0.027,0.007,4.90105380637174e-21,"Cornea&conj","Pf4"
"Slfn21",2.1515321161663e-25,1.42888018285576,0.042,0.017,5.24586560563667e-21,"Cornea&conj","Slfn2"
"Itgb22",2.23647985523352e-25,2.74018590816235,0.019,0.003,5.45298518303036e-21,"Cornea&conj","Itgb2"
"Clec4d1",2.48414304160065e-25,3.95107592971769,0.018,0.002,6.05683756403072e-21,"Cornea&conj","Clec4d"
"Adgre11",2.72174502194858e-25,2.49747995130737,0.023,0.005,6.63615871251503e-21,"Cornea&conj","Adgre1"
"Ccl92",3.66032563302168e-25,2.9933833463359,0.018,0.003,8.92460595843346e-21,"Cornea&conj","Ccl9"
"Ms4a4c1",4.49492640661251e-25,4.52558787291197,0.015,0.001,1.09595295646026e-20,"Cornea&conj","Ms4a4c"
"Acod1",2.28960703664293e-24,4.45631209546081,0.015,0.001,5.58251987674279e-20,"Cornea&conj","Acod1"
"Ppp1r3c1",8.26727485054574e-24,-1.22863822456269,0.052,0.085,2.01572695406006e-19,"Cornea&conj","Ppp1r3c"
"Csf2rb1",2.03326756944764e-23,2.89288031209129,0.019,0.004,4.95751298782723e-19,"Cornea&conj","Csf2rb"
"Ms4a71",2.26357016475392e-23,1.78357465198428,0.025,0.007,5.51903677570301e-19,"Cornea&conj","Ms4a7"
"Ccr51",3.92894857586485e-23,2.95427804287037,0.019,0.003,9.57956241767368e-19,"Cornea&conj","Ccr5"
"Timp12",4.00894482604289e-23,4.05354483969038,0.018,0.003,9.77460927485776e-19,"Cornea&conj","Timp1"
"Fcgr2b2",6.46051166305175e-23,2.65334718256157,0.022,0.005,1.57520195368528e-18,"Cornea&conj","Fcgr2b"
